species_code,scientific_name,recording_id,safe_id,focal_channel,channel_scores,species_score,birdnet_conf,bout_snr,bout_ndsi,bout_quality,rank_score,bout_idx,bout_onset,bout_offset,bout_duration,n_notes,total_note_dur,silence_ratio,notes_json,method
greegr,Ardea alba,xc:161276,xc_161276,0,"[0.946475, 0.0, 0.0, 0.03289]",0.9465,0.9465,16.14,-0.9067,0.2589,0.245058,3,6.38,8.32,1.94,5,0.9,0.5361,"[[6.38, 6.63], [6.92, 7.04], [7.38, 7.51], [7.62, 7.88], [8.18, 8.32]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:390822,xc_390822,0,"[0.982756, 0.013188, 0.087041, 0.016825]",0.9828,0.9828,15.24,-0.7242,0.2484,0.244162,0,0.74,3.9,3.16,5,2.35,0.2563,"[[0.74, 1.37], [1.48, 2.01], [2.1, 2.67], [2.98, 3.32], [3.62, 3.9]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:627082,xc_627082,0,"[0.811063, 0.0, 0.0, 0.043658]",0.8111,0.8111,7.9,0.7008,0.2956,0.239725,0,0.84,1.67,0.83,3,0.35,0.5783,"[[0.84, 0.88], [1.11, 1.26], [1.51, 1.67]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:515993,xc_515993,3,"[0.0, 0.383373, 0.02044, 0.815156]",0.8152,0.8152,22.16,-0.9738,0.2924,0.238347,16,36.82,38.21,1.39,2,1.34,0.036,"[[36.82, 37.2], [37.25, 38.21]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:147684,xc_147684,3,"[0.0, 0.0, 0.0, 0.868416]",0.8684,0.8684,16.57,-0.9562,0.2633,0.22865,19,30.2,34.46,4.26,10,2.9,0.3192,"[[30.2, 30.38], [30.52, 31.3], [31.47, 32.18], [32.32, 32.85], [33.02, 33.11], [33.33, 33.37], [33.51, 33.66], [33.73, 34.07], [34.32, 34.35], [34.41, 34.46]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:143579,xc_143579,0,"[0.986838, 0.020025, 0.0, 0.023708]",0.9868,0.9868,13.95,-0.9945,0.2297,0.226696,2,5.31,6.41,1.1,3,0.75,0.3182,"[[5.31, 5.7], [5.94, 6.24], [6.35, 6.41]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:1030085,xc_1030085,0,"[0.910509, 0.0, 0.0, 0.0]",0.9105,0.9105,10.41,-0.0623,0.2487,0.226483,112,175.13,178.29,3.16,11,1.5,0.5253,"[[175.13, 175.17], [175.24, 175.33], [175.48, 175.61], [175.69, 175.9], [176.15, 176.29], [176.44, 176.52], [176.65, 176.89], [177.22, 177.36], [177.73, 178.06], [178.13, 178.17], [178.23, 178.29]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:797492,xc_797492,0,"[0.99261, 0.020731, 0.0, 0.0]",0.9926,0.9926,13.52,-0.4372,0.2227,0.221007,0,0.08,6.48,6.4,12,4.78,0.2531,"[[0.08, 0.12], [0.21, 0.55], [0.66, 1.11], [1.25, 1.78], [1.93, 2.51], [2.71, 3.24], [3.37, 3.41], [3.48, 4.04], [4.2, 4.72], [5.05, 5.33], [5.38, 5.92], [6.11, 6.48]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:635910,xc_635910,0,"[0.814299, 0.0, 0.0, 0.0]",0.8143,0.8143,12.47,-0.1982,0.2714,0.221003,4,13.12,15.36,2.24,6,1.79,0.2009,"[[13.12, 13.16], [13.26, 14.32], [14.38, 14.65], [14.71, 14.77], [14.84, 15.05], [15.21, 15.36]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:1030085,xc_1030085,0,"[0.910509, 0.0, 0.0, 0.0]",0.9105,0.9105,8.24,0.3034,0.242,0.220329,151,239.64,241.15,1.51,4,0.61,0.596,"[[239.64, 239.7], [240.09, 240.33], [240.55, 240.81], [241.1, 241.15]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:515993,xc_515993,3,"[0.0, 0.383373, 0.02044, 0.815156]",0.8152,0.8152,16.93,-0.8236,0.2667,0.217404,15,33.93,35.58,1.65,3,1.25,0.2424,"[[33.93, 34.02], [34.08, 34.26], [34.6, 35.58]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:686664,xc_686664,1,"[0.211176, 0.220646, 0.638186, 0.088354]",0.2206,0.6382,24.43,0.9953,0.9846,0.217213,2,9.07,11.31,2.24,2,2.18,0.0268,"[[9.07, 9.16], [9.22, 11.31]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:686664,xc_686664,1,"[0.211176, 0.220646, 0.638186, 0.088354]",0.2206,0.6382,23.96,0.9966,0.9834,0.216932,0,0.15,2.99,2.84,7,2.23,0.2148,"[[0.15, 0.33], [0.41, 0.52], [0.67, 1.4], [1.47, 1.52], [1.59, 1.71], [1.77, 2.53], [2.71, 2.99]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:379833,xc_379833,3,"[0.0, 0.0, 0.029178, 0.997059]",0.9971,0.9971,13.19,-0.7794,0.2168,0.216174,0,2.52,8.79,6.27,10,4.84,0.2281,"[[2.52, 2.73], [2.88, 3.28], [3.4, 3.83], [3.94, 4.39], [4.56, 5.14], [5.29, 5.84], [5.95, 6.56], [6.71, 7.21], [7.54, 8.03], [8.17, 8.79]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:686664,xc_686664,1,"[0.211176, 0.220646, 0.638186, 0.088354]",0.2206,0.6382,22.84,0.9985,0.9785,0.215857,3,11.5,11.9,0.4,2,0.3,0.25,"[[11.5, 11.63], [11.73, 11.9]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:627082,xc_627082,0,"[0.811063, 0.0, 0.0, 0.043658]",0.8111,0.8111,8.87,0.2615,0.2624,0.212854,2,7.89,9.46,1.57,2,1.28,0.1847,"[[7.89, 8.54], [8.83, 9.46]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:896643,xc_896643,0,"[0.980236, 0.0, 0.0, 0.0]",0.9802,0.9802,9.55,-0.0869,0.2128,0.208586,1,1.17,8.63,7.46,9,5.17,0.307,"[[1.17, 1.68], [1.89, 2.34], [2.6, 3.07], [3.37, 3.86], [4.21, 4.85], [5.08, 5.64], [5.98, 6.38], [6.69, 7.39], [7.68, 8.63]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:298741,xc_298741,0,"[0.955835, 0.0, 0.0, 0.0]",0.9558,0.9558,7.64,0.3051,0.2155,0.20595,3,10.91,11.4,0.49,1,0.49,0.0,"[[10.91, 11.4]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:518984,xc_518984,0,"[0.907094, 0.0, 0.0, 0.0]",0.9071,0.9071,13.76,-0.6647,0.2267,0.205633,1,1.62,5.62,4.0,6,3.33,0.1675,"[[1.62, 2.08], [2.15, 2.2], [2.3, 2.99], [3.08, 3.95], [4.17, 4.97], [5.16, 5.62]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:686664,xc_686664,1,"[0.211176, 0.220646, 0.638186, 0.088354]",0.2206,0.6382,19.34,0.9671,0.9273,0.204572,1,3.18,8.89,5.71,11,4.91,0.1401,"[[3.18, 3.39], [3.52, 4.52], [4.62, 4.94], [5.0, 5.68], [5.76, 5.79], [5.85, 6.6], [6.66, 7.14], [7.2, 7.4], [7.46, 8.34], [8.42, 8.69], [8.8, 8.89]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:143579,xc_143579,0,"[0.986838, 0.020025, 0.0, 0.023708]",0.9868,0.9868,12.64,-0.9763,0.2065,0.203783,4,7.79,10.39,2.6,7,1.47,0.4346,"[[7.79, 8.21], [8.49, 8.57], [8.63, 8.99], [9.04, 9.13], [9.41, 9.86], [10.1, 10.13], [10.35, 10.39]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:615283,xc_615283,0,"[0.79546, 0.0, 0.0, 0.0]",0.7955,0.7955,10.51,-0.0764,0.2486,0.197768,2,5.25,7.3,2.05,4,1.47,0.2829,"[[5.25, 5.55], [5.68, 6.11], [6.33, 6.68], [6.91, 7.3]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:257309,xc_257309,3,"[0.0, 0.0, 0.0, 0.893032]",0.893,0.893,13.45,-0.852,0.2213,0.197603,1,2.97,4.28,1.31,2,1.08,0.1756,"[[2.97, 3.62], [3.85, 4.28]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:635910,xc_635910,0,"[0.814299, 0.0, 0.0, 0.0]",0.8143,0.8143,14.76,-0.5746,0.242,0.197094,3,12.12,12.93,0.81,4,0.57,0.2963,"[[12.12, 12.28], [12.33, 12.48], [12.53, 12.57], [12.71, 12.93]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:147684,xc_147684,3,"[0.0, 0.0, 0.0, 0.868416]",0.8684,0.8684,13.67,-0.8958,0.2251,0.195444,17,21.89,25.78,3.89,9,2.79,0.2828,"[[21.89, 22.56], [22.94, 23.12], [23.27, 23.44], [23.54, 23.65], [23.74, 23.9], [24.02, 24.13], [24.27, 24.45], [24.51, 24.7], [24.76, 25.78]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:167108,xc_167108,3,"[0.011252, 0.008705, 0.019805, 0.969535]",0.9695,0.9695,12.21,-0.7688,0.1981,0.192012,6,8.57,8.69,0.12,1,0.12,0.0,"[[8.57, 8.69]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:635910,xc_635910,0,"[0.814299, 0.0, 0.0, 0.0]",0.8143,0.8143,14.01,-0.5747,0.2307,0.187842,9,20.59,25.49,4.9,22,2.88,0.4122,"[[20.59, 20.65], [20.79, 20.82], [20.96, 21.15], [21.21, 21.29], [21.44, 21.49], [21.63, 21.72], [21.84, 21.95], [22.02, 22.37], [22.44, 22.58], [22.63, 22.75], [22.84, 23.11], [23.2, 23.37], [23.46, 23.6], [23.66, 23.77], [23.85, 23.94], [24.05, 24.34], [24.42, 24.54], [24.61, 24.69], [24.78, 24.92], [25.0, 25.1], [25.19, 25.25], [25.4, 25.49]]",bird-mixit+tweetynet
greegr,Ardea alba,xc:606999,xc_606999,0,"[0.994515, 0.0, 0.0, 0.037493]",0.9945,0.9945,11.71,-0.8778,0.1877,0.186654,0,0.02,1.82,1.8,4,1.24,0.3111,"[[0.02, 0.06], [0.11, 0.53], [0.75, 1.02], [1.31, 1.82]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:928932,xc_928932,0,"[0.999212, 0.0, 0.0, 0.0]",0.9992,0.9992,39.09,1.0,0.9998,0.999031,0,0.02,8.02,8.0,1,8.0,0.0,"[[0.02, 8.02]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:485891,xc_485891,1,"[0.854291, 0.999493, 0.852823, 0.989261]",0.9995,0.9995,33.33,0.9999,0.999,0.998537,7,11.56,12.53,0.97,1,0.97,0.0,"[[11.56, 12.53]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:485891,xc_485891,1,"[0.854291, 0.999493, 0.852823, 0.989261]",0.9995,0.9995,32.05,1.0,0.9986,0.998136,10,15.87,16.39,0.52,1,0.52,0.0,"[[15.87, 16.39]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:485891,xc_485891,1,"[0.854291, 0.999493, 0.852823, 0.989261]",0.9995,0.9995,31.87,0.9999,0.9985,0.998028,2,3.27,3.66,0.39,1,0.39,0.0,"[[3.27, 3.66]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:564944,xc_564944,1,"[0.0, 0.999052, 0.0, 0.0]",0.9991,0.9991,31.44,0.9999,0.9984,0.997458,13,23.77,27.78,4.01,9,2.24,0.4414,"[[23.77, 24.18], [24.55, 25.82], [26.21, 26.24], [26.31, 26.41], [26.59, 26.64], [26.74, 26.79], [27.12, 27.17], [27.38, 27.41], [27.53, 27.78]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:704359,xc_704359,1,"[0.107565, 0.999364, 0.0, 0.859676]",0.9994,0.9994,30.76,1.0,0.998,0.997422,4,8.38,10.74,2.36,3,1.86,0.2119,"[[8.38, 9.97], [10.17, 10.4], [10.7, 10.74]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:502780,xc_502780,0,"[0.999451, 0.984033, 0.0, 0.0]",0.9995,0.9995,30.46,1.0,0.9978,0.997347,10,13.77,14.16,0.39,2,0.34,0.1282,"[[13.77, 14.04], [14.09, 14.16]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:925007,xc_925007,0,"[0.997447, 0.864107, 0.256642, 0.574629]",0.9974,0.9974,41.03,1.0,0.9999,0.997303,28,36.6,37.38,0.78,2,0.61,0.2179,"[[36.6, 36.93], [37.1, 37.38]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:925007,xc_925007,0,"[0.997447, 0.864107, 0.256642, 0.574629]",0.9974,0.9974,36.59,1.0,0.9996,0.997046,5,4.62,5.04,0.42,1,0.42,0.0,"[[4.62, 5.04]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:925007,xc_925007,0,"[0.997447, 0.864107, 0.256642, 0.574629]",0.9974,0.9974,35.54,1.0,0.9995,0.996922,27,35.47,36.0,0.53,2,0.45,0.1509,"[[35.47, 35.61], [35.69, 36.0]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:697734,xc_697734,0,"[0.996934, 0.0, 0.0, 0.0]",0.9969,0.9969,45.76,1.0,1.0,0.996876,0,0.02,3.96,3.94,6,2.96,0.2487,"[[0.02, 0.63], [0.83, 2.48], [2.6, 2.65], [2.87, 3.19], [3.29, 3.35], [3.69, 3.96]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:697734,xc_697734,0,"[0.996934, 0.0, 0.0, 0.0]",0.9969,0.9969,43.57,1.0,1.0,0.996856,4,15.33,17.06,1.73,1,1.73,0.0,"[[15.33, 17.06]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:697734,xc_697734,0,"[0.996934, 0.0, 0.0, 0.0]",0.9969,0.9969,42.15,1.0,0.9999,0.996834,6,19.04,23.46,4.42,4,4.06,0.0814,"[[19.04, 21.34], [21.53, 21.58], [21.65, 22.94], [23.04, 23.46]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:925007,xc_925007,0,"[0.997447, 0.864107, 0.256642, 0.574629]",0.9974,0.9974,34.94,1.0,0.9994,0.996832,17,18.59,19.82,1.23,2,1.07,0.1301,"[[18.59, 18.65], [18.81, 19.82]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:925007,xc_925007,0,"[0.997447, 0.864107, 0.256642, 0.574629]",0.9974,0.9974,34.52,1.0,0.9994,0.996759,9,9.0,9.85,0.85,2,0.55,0.3529,"[[9.0, 9.33], [9.63, 9.85]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:131295,xc_131295,0,"[0.999393, 0.0, 0.211571, 0.114887]",0.9994,0.9994,29.38,1.0,0.997,0.996419,4,10.34,15.53,5.19,12,3.12,0.3988,"[[10.34, 10.95], [11.01, 11.06], [11.16, 11.21], [11.4, 11.44], [11.68, 12.12], [12.34, 12.39], [12.62, 12.72], [12.79, 13.23], [13.29, 13.33], [13.67, 14.27], [14.58, 14.69], [14.94, 15.53]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:697734,xc_697734,0,"[0.996934, 0.0, 0.0, 0.0]",0.9969,0.9969,35.46,1.0,0.9995,0.996417,1,4.32,10.68,6.36,5,6.02,0.0535,"[[4.32, 6.0], [6.07, 6.94], [7.0, 9.83], [9.94, 10.3], [10.4, 10.68]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:502780,xc_502780,0,"[0.999451, 0.984033, 0.0, 0.0]",0.9995,0.9995,29.07,1.0,0.9967,0.996235,6,7.85,9.94,2.09,4,1.29,0.3828,"[[7.85, 8.23], [8.62, 8.72], [9.04, 9.13], [9.22, 9.94]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:929031,xc_929031,0,"[0.996307, 0.0, 0.0, 0.0]",0.9963,0.9963,38.67,1.0,0.9998,0.996112,0,0.02,6.14,6.12,3,5.89,0.0376,"[[0.02, 2.37], [2.53, 6.0], [6.07, 6.14]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:485891,xc_485891,1,"[0.854291, 0.999493, 0.852823, 0.989261]",0.9995,0.9995,28.77,0.9999,0.9964,0.995906,11,16.88,17.28,0.4,1,0.4,0.0,"[[16.88, 17.28]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:27018,xc_27018,1,"[0.420156, 0.995945, 0.0, 0.044654]",0.9959,0.9959,47.59,1.0,1.0,0.995879,23,61.07,65.15,4.08,8,2.71,0.3358,"[[61.07, 61.28], [61.51, 61.6], [61.97, 62.74], [62.88, 63.09], [63.24, 63.92], [64.19, 64.3], [64.39, 64.46], [64.58, 65.15]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:27018,xc_27018,1,"[0.420156, 0.995945, 0.0, 0.044654]",0.9959,0.9959,45.65,1.0,1.0,0.995871,14,34.49,36.34,1.85,2,1.74,0.0595,"[[34.49, 35.09], [35.2, 36.34]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:27018,xc_27018,1,"[0.420156, 0.995945, 0.0, 0.044654]",0.9959,0.9959,45.51,1.0,1.0,0.995869,19,48.51,52.26,3.75,5,2.93,0.2187,"[[48.51, 48.69], [48.81, 49.54], [49.71, 50.11], [50.29, 51.08], [51.43, 52.26]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:27018,xc_27018,1,"[0.420156, 0.995945, 0.0, 0.044654]",0.9959,0.9959,45.32,1.0,1.0,0.995869,28,75.54,77.3,1.76,3,1.3,0.2614,"[[75.54, 75.68], [75.77, 76.37], [76.74, 77.3]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:27018,xc_27018,1,"[0.420156, 0.995945, 0.0, 0.044654]",0.9959,0.9959,45.05,1.0,1.0,0.995864,22,55.47,60.62,5.15,5,4.39,0.1476,"[[55.47, 55.6], [55.81, 56.0], [56.37, 58.19], [58.3, 59.62], [59.69, 60.62]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:686515,xc_686515,1,"[0.0, 0.996497, 0.0, 0.0]",0.9965,0.9965,34.87,0.9999,0.9994,0.995859,35,40.66,41.0,0.34,1,0.34,0.0,"[[40.66, 41.0]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:686515,xc_686515,1,"[0.0, 0.996497, 0.0, 0.0]",0.9965,0.9965,33.16,0.9999,0.999,0.995489,31,37.11,38.0,0.89,4,0.45,0.4944,"[[37.11, 37.23], [37.49, 37.64], [37.76, 37.89], [37.95, 38.0]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:97442,xc_97442,1,"[0.915373, 0.995537, 0.811472, 0.002038]",0.9955,0.9955,46.53,0.9999,0.9999,0.995441,1,3.27,5.56,2.29,7,0.99,0.5677,"[[3.27, 3.32], [3.48, 3.83], [4.19, 4.24], [4.62, 4.76], [5.05, 5.26], [5.31, 5.43], [5.49, 5.56]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:97442,xc_97442,1,"[0.915373, 0.995537, 0.811472, 0.002038]",0.9955,0.9955,41.13,1.0,0.9999,0.995393,28,36.28,36.93,0.65,2,0.45,0.3077,"[[36.28, 36.63], [36.83, 36.93]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:97442,xc_97442,1,"[0.915373, 0.995537, 0.811472, 0.002038]",0.9955,0.9955,40.69,0.9999,0.9998,0.995337,12,14.77,15.17,0.4,2,0.27,0.325,"[[14.77, 14.94], [15.07, 15.17]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:97442,xc_97442,1,"[0.915373, 0.995537, 0.811472, 0.002038]",0.9955,0.9955,38.44,0.9999,0.9997,0.99524,21,29.09,29.42,0.33,1,0.33,0.0,"[[29.09, 29.42]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:929031,xc_929031,0,"[0.996307, 0.0, 0.0, 0.0]",0.9963,0.9963,32.83,1.0,0.9989,0.995237,1,6.33,13.52,7.19,1,7.19,0.0,"[[6.33, 13.52]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:97442,xc_97442,1,"[0.915373, 0.995537, 0.811472, 0.002038]",0.9955,0.9955,37.89,0.9999,0.9997,0.995222,60,76.09,81.98,5.89,21,3.44,0.416,"[[76.09, 76.12], [76.27, 76.31], [76.36, 76.43], [76.75, 76.81], [76.92, 77.09], [77.15, 77.19], [77.29, 77.34], [77.4, 77.56], [77.68, 77.78], [77.85, 77.91], [78.04, 78.68], [78.91, 79.05], [79.17, 79.35], [79.42, 79.72], [79.79, 80.0], [80.23, 80.88], [80.94, 81.0], [81.11, 81.14], [81.29, 81.67], [81.76, 81.8], [81.95, 81.98]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:698351,xc_698351,0,"[0.995507, 0.0, 0.0, 0.0]",0.9955,0.9955,36.42,1.0,0.9996,0.995127,0,0.12,4.2,4.08,10,2.51,0.3848,"[[0.12, 0.26], [0.31, 0.74], [1.06, 1.71], [1.77, 1.85], [2.06, 2.52], [2.92, 3.41], [3.46, 3.51], [3.73, 3.82], [4.0, 4.07], [4.15, 4.2]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:1045368,xc_1045368,0,"[0.995116, 0.0, 0.0, 0.0]",0.9951,0.9951,41.51,1.0,0.9999,0.995015,5,8.41,9.05,0.64,2,0.47,0.2656,"[[8.41, 8.78], [8.95, 9.05]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:432286,xc_432286,0,"[0.997739, 0.0, 0.0, 0.0]",0.9977,0.9977,29.99,0.9991,0.9971,0.994759,5,7.18,7.44,0.26,1,0.26,0.0,"[[7.18, 7.44]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:1045368,xc_1045368,0,"[0.995116, 0.0, 0.0, 0.0]",0.9951,0.9951,35.95,1.0,0.9996,0.994674,1,1.74,4.58,2.84,8,1.54,0.4577,"[[1.74, 2.32], [2.52, 2.61], [2.66, 2.79], [3.02, 3.07], [3.36, 3.67], [3.97, 4.21], [4.39, 4.46], [4.51, 4.58]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:686515,xc_686515,1,"[0.0, 0.996497, 0.0, 0.0]",0.9965,0.9965,30.87,0.9999,0.9981,0.994575,32,38.35,38.8,0.45,2,0.19,0.5778,"[[38.35, 38.38], [38.64, 38.8]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:733829,xc_733829,0,"[0.997442, 0.0, 0.287314, 0.0]",0.9974,0.9974,29.41,1.0,0.997,0.994437,4,5.47,5.78,0.31,1,0.31,0.0,"[[5.47, 5.78]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:750828,xc_750828,0,"[0.994453, 0.0, 0.0, 0.0]",0.9945,0.9945,37.95,1.0,0.9998,0.994261,0,0.05,1.17,1.12,3,0.58,0.4821,"[[0.05, 0.19], [0.46, 0.5], [0.77, 1.17]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:937227,xc_937227,0,"[0.99579, 0.0, 0.0, 0.0]",0.9958,0.9958,31.44,0.9999,0.9983,0.994136,0,1.05,1.41,0.36,1,0.36,0.0,"[[1.05, 1.41]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:750828,xc_750828,0,"[0.994453, 0.0, 0.0, 0.0]",0.9945,0.9945,35.5,1.0,0.9995,0.994014,2,2.67,3.36,0.69,2,0.43,0.3768,"[[2.67, 2.73], [2.99, 3.36]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:750828,xc_750828,0,"[0.994453, 0.0, 0.0, 0.0]",0.9945,0.9945,33.08,1.0,0.999,0.993509,1,1.69,2.17,0.48,1,0.48,0.0,"[[1.69, 2.17]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:1045368,xc_1045368,0,"[0.995116, 0.0, 0.0, 0.0]",0.9951,0.9951,31.38,0.9999,0.9983,0.993409,0,0.48,1.22,0.74,2,0.45,0.3919,"[[0.48, 0.82], [1.11, 1.22]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:311384,xc_311384,0,"[0.994729, 0.0, 0.0, 0.0]",0.9947,0.9947,32.48,0.9996,0.9986,0.993349,2,2.59,3.97,1.38,3,0.94,0.3188,"[[2.59, 2.93], [3.21, 3.57], [3.73, 3.97]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:320626,xc_320626,0,"[0.993925, 0.232762, 0.016841, 0.0]",0.9939,0.9939,34.11,0.9998,0.9992,0.993083,0,0.03,1.7,1.67,4,1.14,0.3174,"[[0.03, 0.46], [0.68, 0.87], [1.04, 1.16], [1.3, 1.7]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:502780,xc_502780,0,"[0.999451, 0.984033, 0.0, 0.0]",0.9995,0.9995,26.69,1.0,0.9933,0.992845,5,6.81,7.22,0.41,2,0.3,0.2683,"[[6.81, 6.89], [7.0, 7.22]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:977607,xc_977607,1,"[0.0, 0.995235, 0.0, 0.0]",0.9952,0.9952,30.87,0.9988,0.9975,0.992702,1,1.55,2.19,0.64,3,0.26,0.5938,"[[1.55, 1.59], [1.8, 1.92], [2.09, 2.19]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:320626,xc_320626,0,"[0.993925, 0.232762, 0.016841, 0.0]",0.9939,0.9939,30.78,0.9997,0.9979,0.991795,6,10.48,13.96,3.48,12,1.66,0.523,"[[10.48, 10.63], [10.91, 11.0], [11.11, 11.29], [11.4, 11.48], [11.59, 11.67], [11.75, 11.92], [11.99, 12.07], [12.36, 12.54], [12.74, 12.81], [12.96, 13.09], [13.17, 13.59], [13.93, 13.96]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:608016,xc_608016,0,"[0.992562, 0.250994, 0.840714, 0.458911]",0.9926,0.9926,33.95,0.9998,0.9991,0.991745,8,14.04,14.76,0.72,3,0.42,0.4167,"[[14.04, 14.15], [14.21, 14.35], [14.59, 14.76]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:485888,xc_485888,0,"[0.991611, 0.986345, 0.959708, 0.869904]",0.9916,0.9916,55.07,1.0,1.0,0.991596,27,40.32,41.07,0.75,1,0.75,0.0,"[[40.32, 41.07]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:485888,xc_485888,0,"[0.991611, 0.986345, 0.959708, 0.869904]",0.9916,0.9916,52.59,1.0,1.0,0.991593,39,65.91,67.04,1.13,1,1.13,0.0,"[[65.91, 67.04]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:485888,xc_485888,0,"[0.991611, 0.986345, 0.959708, 0.869904]",0.9916,0.9916,49.2,1.0,1.0,0.991589,28,41.67,45.27,3.6,6,2.17,0.3972,"[[41.67, 41.95], [42.3, 42.77], [43.16, 43.5], [43.65, 43.75], [44.0, 44.56], [44.85, 45.27]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:485888,xc_485888,0,"[0.991611, 0.986345, 0.959708, 0.869904]",0.9916,0.9916,48.53,1.0,1.0,0.991588,31,49.24,53.67,4.43,5,3.34,0.246,"[[49.24, 49.72], [49.92, 50.13], [50.4, 51.0], [51.34, 51.51], [51.79, 53.67]]",bird-mixit+tweetynet
grywag,Motacilla cinerea,xc:485888,xc_485888,0,"[0.991611, 0.986345, 0.959708, 0.869904]",0.9916,0.9916,47.61,1.0,1.0,0.991585,10,14.49,16.21,1.72,3,1.41,0.1802,"[[14.49, 15.18], [15.24, 15.5], [15.75, 16.21]]",bird-mixit+tweetynet
